date,sales,returns,return_rate,new_customers,avg_order_value,order_source,category,product_id,inventory,profit_margin,profit,month
2023-03-12,518.01,53.92,10.41,10,51.8,Website,Accessories,Slim Fit Jeans,143,0.45,233.11,2023-03
2023-04-20,1871.31,188.26,10.06,34,55.04,Instagram,Jeans,Trousers,69,0.35,654.96,2023-04
2023-03-24,1207.48,92.84,7.69,7,172.5,Facebook,Jackets,Baggy Trousers,111,0.4,482.99,2023-03
2023-12-09,1453.93,186.41,12.82,12,121.16,Direct,Accessories,Baggy Pants,251,0.45,654.27,2023-12
2023-09-04,1300.4,82.48,6.34,20,65.02,Direct,Accessories,Slim Fit Jeans,386,0.45,585.18,2023-09
2023-02-06,1841.78,127.08,6.9,27,68.21,Website,Accessories,Polo Shirt,310,0.45,828.8,2023-02
2023-11-15,1420.24,84.6,5.96,30,47.34,Other,Accessories,Drop Shoulder T-shirt,275,0.45,639.11,2023-11
2023-07-25,876.67,124.09,14.16,33,26.57,Facebook,Jackets,Full-Sleeve Shirt,229,0.4,350.67,2023-07
2023-02-11,1369.75,139.76,10.2,6,228.29,Instagram,Accessories,Denim Jacket,500,0.45,616.39,2023-02
2023-08-04,1898.64,278.97,14.69,25,75.95,Facebook,T-Shirts,Baggy Trousers,334,0.3,569.59,2023-08
2023-10-30,1359.93,88.54,6.51,11,123.63,Website,Accessories,Leather Jacket,159,0.45,611.97,2023-10
2023-11-23,1700.35,173.99,10.23,26,65.4,Instagram,Jackets,Slim Fit Jeans,323,0.4,680.14,2023-11
2023-08-30,654.27,60.9,9.31,13,50.33,Facebook,Accessories,Oversized Hoodie,286,0.45,294.42,2023-08
2023-02-20,1483.88,211.49,14.25,8,185.48,Instagram,T-Shirts,Leather Jacket,93,0.3,445.16,2023-02
2023-04-29,1782.85,253.25,14.2,34,52.44,Other,Shirts,Trousers,488,0.25,445.71,2023-04
2023-08-07,1928.12,258.77,13.42,12,160.68,Website,Accessories,Sneakers,100,0.45,867.65,2023-08
2023-11-22,1114.77,110.55,9.92,12,92.9,Facebook,Jackets,Graphic Tee,477,0.4,445.91,2023-11
2023-10-13,952.1,62.77,6.59,34,28.0,Other,T-Shirts,Slim Fit Jeans,366,0.3,285.63,2023-10
2023-01-17,1414.54,173.1,12.24,27,52.39,Facebook,Shirts,Graphic Tee,382,0.25,353.64,2023-01
2023-03-14,1355.97,187.69,13.84,26,52.15,Facebook,Jackets,Drop Shoulder T-shirt,268,0.4,542.39,2023-03
2023-10-23,1107.77,157.99,14.26,11,100.71,Direct,Shirts,Tank Top,190,0.25,276.94,2023-10
2023-04-12,1328.4,161.05,12.12,6,221.4,Facebook,Jeans,Half-Sleeve Shirt,159,0.35,464.94,2023-04
2023-01-21,836.85,86.8,10.37,13,64.37,Website,Jeans,Drop Shoulder T-shirt,368,0.35,292.9,2023-01
2023-03-10,1271.31,169.82,13.36,18,70.63,Website,Accessories,Leather Jacket,77,0.45,572.09,2023-03
2023-10-26,1488.55,183.98,12.36,24,62.02,Direct,T-Shirts,Slim Fit Jeans,437,0.3,446.57,2023-10
2023-01-31,1939.63,284.93,14.69,9,215.51,Facebook,Shirts,Sweatshirt,146,0.25,484.91,2023-01
2023-10-21,1077.07,68.19,6.33,6,179.51,Direct,Jeans,Joggers,338,0.35,376.97,2023-10
2023-11-17,1914.43,266.07,13.9,21,91.16,Facebook,Accessories,Baggy Pants,111,0.45,861.49,2023-11
2023-03-01,1305.51,105.61,8.09,13,100.42,Instagram,Accessories,Oversized Hoodie,382,0.45,587.48,2023-03
2023-11-03,1571.67,141.83,9.02,34,46.23,Facebook,Jeans,Full-Sleeve Shirt,220,0.35,550.09,2023-11
2023-12-27,1311.29,95.11,7.25,13,100.87,Direct,Accessories,Loafers,184,0.45,590.08,2023-12
2023-06-16,1085.51,153.02,14.1,35,31.01,Instagram,T-Shirts,Sneakers,170,0.3,325.65,2023-06
2023-09-14,783.81,87.54,11.17,31,25.28,Direct,Jeans,Leather Jacket,461,0.35,274.33,2023-09
2023-09-20,606.77,64.18,10.58,14,43.34,Direct,Accessories,Baggy Trousers,312,0.45,273.04,2023-09
2023-04-09,1742.08,204.17,11.72,20,87.1,Facebook,Shirts,Drop Shoulder T-shirt,265,0.25,435.52,2023-04
2023-10-05,882.19,86.96,9.86,23,38.36,Facebook,Shirts,Drop Shoulder T-shirt,392,0.25,220.55,2023-10
2023-04-15,858.77,93.61,10.9,11,78.07,Instagram,Jackets,Trousers,349,0.4,343.51,2023-04
2023-08-08,1170.08,100.95,8.63,23,50.87,Other,Accessories,Denim Jacket,205,0.45,526.54,2023-08
2023-02-28,1247.49,165.24,13.25,16,77.97,Direct,Accessories,Cargo Pants,65,0.45,561.37,2023-02
2023-04-03,1691.42,223.9,13.24,34,49.75,Website,Accessories,Graphic Tee,389,0.45,761.14,2023-04
2023-01-31,1223.32,120.48,9.85,26,47.05,Direct,T-Shirts,Polo Shirt,425,0.3,367.0,2023-01
2023-09-29,945.34,135.32,14.31,6,157.56,Instagram,Shirts,Joggers,51,0.25,236.33,2023-09
2023-08-01,1504.68,115.69,7.69,8,188.09,Facebook,Accessories,Full-Sleeve Shirt,453,0.45,677.11,2023-08
2023-09-29,1151.9,105.71,9.18,30,38.4,Website,T-Shirts,Denim Jacket,244,0.3,345.57,2023-09
2023-08-10,762.26,63.92,8.39,28,27.22,Direct,Accessories,Slim Fit Jeans,384,0.45,343.01,2023-08
2023-08-23,1038.66,75.86,7.3,20,51.93,Facebook,Shirts,Trousers,182,0.25,259.67,2023-08
2023-05-29,1697.26,218.37,12.87,17,99.84,Instagram,Jackets,Baggy Trousers,65,0.4,678.9,2023-05
2023-02-09,1983.14,216.93,10.94,19,104.38,Direct,Jeans,Leather Jacket,97,0.35,694.1,2023-02
2023-02-19,1753.31,215.63,12.3,22,79.7,Other,T-Shirts,Full-Sleeve Shirt,90,0.3,525.99,2023-02
2023-08-02,1839.02,184.3,10.02,9,204.34,Other,T-Shirts,Watch,194,0.3,551.7,2023-08
2023-01-23,814.37,74.71,9.17,32,25.45,Instagram,T-Shirts,Watch,258,0.3,244.31,2023-01
2023-03-20,926.84,99.68,10.75,20,46.34,Facebook,Accessories,Trousers,102,0.45,417.08,2023-03
2023-01-23,1535.32,189.15,12.32,16,95.96,Instagram,Jeans,Polo Shirt,291,0.35,537.36,2023-01
2023-07-07,1611.62,131.52,8.16,27,59.69,Instagram,Jeans,Half-Sleeve Shirt,493,0.35,564.07,2023-07
2023-04-03,533.21,54.74,10.27,30,17.77,Facebook,T-Shirts,Joggers,298,0.3,159.96,2023-04
2023-11-28,671.48,92.92,13.84,12,55.96,Instagram,Jeans,Denim Jacket,260,0.35,235.02,2023-11
2023-09-16,1733.59,158.32,9.13,14,123.83,Direct,Jackets,Drop Shoulder T-shirt,445,0.4,693.43,2023-09
2023-08-24,551.29,72.71,13.19,29,19.01,Direct,Jeans,Half-Sleeve Shirt,294,0.35,192.95,2023-08
2023-12-21,1368.83,132.32,9.67,28,48.89,Website,Jackets,Graphic Tee,331,0.4,547.53,2023-12
2023-02-28,1834.57,171.97,9.37,16,114.66,Instagram,T-Shirts,Baggy Trousers,148,0.3,550.37,2023-02
2023-11-20,805.4,62.9,7.81,18,44.74,Direct,Accessories,Tank Top,62,0.45,362.43,2023-11
2023-04-20,611.08,59.99,9.82,23,26.57,Direct,Accessories,Slim Fit Jeans,463,0.45,274.99,2023-04
2023-06-16,602.9,62.54,10.37,22,27.4,Website,Shirts,Leather Jacket,446,0.25,150.73,2023-06
2023-07-15,511.6,47.23,9.23,32,15.99,Other,Shirts,Sweatshirt,109,0.25,127.9,2023-07
2023-05-16,740.77,42.74,5.77,15,49.38,Direct,Accessories,Graphic Tee,360,0.45,333.35,2023-05
2023-05-01,1573.23,205.92,13.09,20,78.66,Website,T-Shirts,Half-Sleeve Shirt,466,0.3,471.97,2023-05
2023-02-27,1259.83,67.11,5.33,24,52.49,Facebook,T-Shirts,Polo Shirt,415,0.3,377.95,2023-02
2023-02-08,886.35,92.53,10.44,11,80.58,Other,Accessories,Loafers,163,0.45,398.86,2023-02
2023-03-13,1407.5,125.57,8.92,19,74.08,Facebook,Shirts,Trousers,146,0.25,351.88,2023-03
2023-07-11,1671.16,144.35,8.64,33,50.64,Website,Jackets,Baggy Trousers,234,0.4,668.46,2023-07
2023-05-25,1269.47,157.24,12.39,19,66.81,Direct,T-Shirts,Sweatshirt,342,0.3,380.84,2023-05
2023-07-07,598.52,44.83,7.49,8,74.82,Facebook,Accessories,Baggy Pants,326,0.45,269.33,2023-07
2023-11-16,527.48,39.59,7.51,34,15.51,Website,Jackets,Sweatshirt,124,0.4,210.99,2023-11
2023-11-14,690.58,69.23,10.03,18,38.37,Other,Accessories,Joggers,127,0.45,310.76,2023-11
2023-09-11,1006.63,57.54,5.72,34,29.61,Direct,Jeans,Graphic Tee,195,0.35,352.32,2023-09
2023-07-24,1660.03,222.26,13.39,23,72.18,Other,Jackets,Sweatshirt,449,0.4,664.01,2023-07
2023-05-01,1641.25,161.72,9.85,19,86.38,Facebook,Accessories,Baggy Trousers,113,0.45,738.56,2023-05
2023-03-19,686.64,58.02,8.45,26,26.41,Instagram,Jackets,Denim Jacket,69,0.4,274.65,2023-03
2023-11-16,1997.4,109.7,5.49,34,58.75,Direct,Accessories,Drop Shoulder T-shirt,118,0.45,898.83,2023-11
2023-11-22,1178.14,94.33,8.01,8,147.27,Other,Shirts,Crop Top,143,0.25,294.54,2023-11
2023-05-21,724.97,93.08,12.84,35,20.71,Website,Shirts,Watch,134,0.25,181.24,2023-05
2023-03-07,1808.61,150.58,8.33,35,51.67,Facebook,Shirts,Slim Fit Jeans,132,0.25,452.15,2023-03
2023-07-06,1717.34,201.61,11.74,22,78.06,Direct,T-Shirts,Baggy Pants,429,0.3,515.2,2023-07
2023-03-05,1304.68,117.66,9.02,23,56.73,Other,Jeans,Half-Sleeve Shirt,473,0.35,456.64,2023-03
2023-03-16,1077.28,137.47,12.76,27,39.9,Other,Jeans,Trousers,116,0.35,377.05,2023-03
2023-12-04,998.34,90.98,9.11,25,39.93,Direct,Accessories,Crop Top,389,0.45,449.25,2023-12
2023-12-28,1999.71,198.57,9.93,33,60.6,Facebook,Jeans,Crop Top,441,0.35,699.9,2023-12
2023-11-03,744.27,40.37,5.42,6,124.04,Facebook,Shirts,Denim Jacket,446,0.25,186.07,2023-11
2023-02-01,1777.76,153.06,8.61,29,61.3,Website,Jeans,Leather Jacket,288,0.35,622.22,2023-02
2023-06-28,998.51,95.38,9.55,26,38.4,Website,Jeans,Sneakers,368,0.35,349.48,2023-06
2023-11-14,1266.21,132.45,10.46,19,66.64,Instagram,Accessories,Baggy Trousers,125,0.45,569.8,2023-11
2023-03-06,755.15,61.62,8.16,28,26.97,Website,T-Shirts,Baggy Pants,312,0.3,226.55,2023-03
2023-02-13,1340.69,145.25,10.83,7,191.53,Facebook,Shirts,Tank Top,409,0.25,335.17,2023-02
2023-11-18,1323.46,92.39,6.98,5,264.69,Facebook,Accessories,Oversized Hoodie,215,0.45,595.56,2023-11
2023-09-05,1995.76,212.76,10.66,14,142.55,Facebook,Jackets,Baggy Trousers,253,0.4,798.3,2023-09
2023-12-19,1694.65,151.92,8.96,35,48.42,Website,Accessories,Baggy Trousers,461,0.45,762.59,2023-12
2023-10-07,1793.78,125.2,6.98,8,224.22,Direct,Shirts,Slim Fit Jeans,405,0.25,448.44,2023-10
2023-04-17,1162.69,144.5,12.43,7,166.1,Instagram,Jeans,Trousers,396,0.35,406.94,2023-04
2023-04-02,1348.11,135.35,10.04,9,149.79,Instagram,Shirts,Half-Sleeve Shirt,482,0.25,337.03,2023-04
2023-03-21,601.33,40.38,6.71,23,26.14,Other,Shirts,Drop Shoulder T-shirt,247,0.25,150.33,2023-03
2023-03-27,1202.82,164.47,13.67,5,240.56,Other,Shirts,Cargo Pants,73,0.25,300.71,2023-03
2023-06-22,1267.28,152.92,12.07,27,46.94,Website,T-Shirts,Baggy Pants,210,0.3,380.18,2023-06
2023-07-10,1532.6,118.38,7.72,33,46.44,Other,T-Shirts,Sweatshirt,464,0.3,459.78,2023-07
2023-12-28,625.59,79.65,12.73,10,62.56,Direct,Jackets,Joggers,485,0.4,250.23,2023-12
2023-06-27,1821.78,146.51,8.04,34,53.58,Direct,Shirts,Denim Jacket,245,0.25,455.45,2023-06
2023-09-05,1231.25,106.66,8.66,13,94.71,Facebook,Accessories,Tank Top,118,0.45,554.06,2023-09
2023-04-08,1921.28,103.99,5.41,8,240.16,Website,Jeans,Leather Jacket,123,0.35,672.45,2023-04
2023-08-29,1413.62,184.8,13.07,12,117.8,Other,T-Shirts,Joggers,482,0.3,424.09,2023-08
2023-03-14,1207.76,165.32,13.69,15,80.52,Website,Jackets,Drop Shoulder T-shirt,324,0.4,483.11,2023-03
2023-02-12,1301.99,67.73,5.2,21,62.0,Other,Jeans,Drop Shoulder T-shirt,475,0.35,455.7,2023-02
2023-02-11,1462.53,177.99,12.17,25,58.5,Direct,Accessories,Trousers,266,0.45,658.14,2023-02
2023-04-14,714.97,67.59,9.45,24,29.79,Instagram,Jeans,Polo Shirt,476,0.35,250.24,2023-04
2023-09-13,1243.49,170.4,13.7,23,54.06,Direct,Jeans,Trousers,301,0.35,435.22,2023-09
2023-03-10,625.98,87.03,13.9,8,78.25,Direct,T-Shirts,Graphic Tee,313,0.3,187.8,2023-03
2023-05-09,1615.79,103.42,6.4,7,230.83,Instagram,T-Shirts,Loafers,248,0.3,484.74,2023-05
2023-09-11,854.49,80.18,9.38,5,170.9,Website,Jeans,Drop Shoulder T-shirt,407,0.35,299.07,2023-09
2023-04-07,727.42,43.07,5.92,25,29.1,Other,Accessories,Half-Sleeve Shirt,141,0.45,327.34,2023-04
2023-07-30,650.03,77.48,11.92,17,38.24,Facebook,Jeans,Cargo Pants,82,0.35,227.51,2023-07
2023-09-19,1426.61,91.4,6.41,5,285.32,Facebook,Jeans,Drop Shoulder T-shirt,245,0.35,499.31,2023-09
2023-11-06,1254.61,72.43,5.77,16,78.41,Instagram,Jackets,Cargo Pants,385,0.4,501.84,2023-11
2023-10-09,1027.26,74.45,7.25,11,93.39,Other,Accessories,Baggy Trousers,85,0.45,462.27,2023-10
2023-06-04,770.44,107.98,14.02,13,59.26,Facebook,Shirts,Polo Shirt,470,0.25,192.61,2023-06
2023-11-04,1824.39,195.62,10.72,12,152.03,Direct,Jeans,Denim Jacket,417,0.35,638.54,2023-11
2023-09-03,1891.45,134.57,7.11,8,236.43,Direct,T-Shirts,Sneakers,225,0.3,567.44,2023-09
2023-03-08,688.76,65.24,9.47,19,36.25,Direct,Shirts,Joggers,67,0.25,172.19,2023-03
2023-12-05,838.97,95.6,11.39,26,32.27,Direct,Jeans,Cargo Pants,331,0.35,293.64,2023-12
2023-03-28,1100.22,120.24,10.93,19,57.91,Instagram,Shirts,Half-Sleeve Shirt,396,0.25,275.05,2023-03
2023-08-20,955.23,101.16,10.59,11,86.84,Website,Shirts,Joggers,305,0.25,238.81,2023-08
2023-12-22,648.01,96.77,14.93,17,38.12,Direct,Accessories,Joggers,84,0.45,291.6,2023-12
2023-05-17,1340.76,183.17,13.66,7,191.54,Facebook,T-Shirts,Baggy Trousers,334,0.3,402.23,2023-05
2023-08-30,604.92,55.6,9.19,8,75.61,Other,Shirts,Oversized Hoodie,162,0.25,151.23,2023-08
2023-08-24,720.6,91.19,12.65,6,120.1,Other,Accessories,Slim Fit Jeans,258,0.45,324.27,2023-08
2023-01-09,1855.01,94.32,5.08,26,71.35,Instagram,Accessories,Trousers,334,0.45,834.76,2023-01
2023-04-25,1740.78,203.77,11.71,14,124.34,Facebook,T-Shirts,Denim Jacket,422,0.3,522.23,2023-04
2023-12-24,978.32,66.17,6.76,14,69.88,Direct,Jeans,Sneakers,407,0.35,342.41,2023-12
2023-04-05,667.46,62.81,9.41,34,19.63,Website,Jeans,Half-Sleeve Shirt,305,0.35,233.61,2023-04
2023-03-26,834.97,95.37,11.42,14,59.64,Facebook,Jeans,Baggy Trousers,84,0.35,292.24,2023-03
2023-02-23,810.67,98.24,12.12,27,30.02,Other,Jackets,Joggers,402,0.4,324.27,2023-02
2023-04-25,1977.3,279.02,14.11,12,164.77,Facebook,T-Shirts,Tank Top,292,0.3,593.19,2023-04
2023-06-19,1656.09,101.08,6.1,25,66.24,Website,Shirts,Joggers,160,0.25,414.02,2023-06
2023-08-30,910.54,70.05,7.69,15,60.7,Website,Jackets,Sneakers,307,0.4,364.22,2023-08
2023-12-14,1566.0,232.02,14.82,21,74.57,Facebook,Jeans,Loafers,383,0.35,548.1,2023-12
2023-08-17,1127.38,135.17,11.99,28,40.26,Website,Jackets,Graphic Tee,66,0.4,450.95,2023-08
2023-05-03,1565.21,197.48,12.62,22,71.15,Other,Accessories,Baggy Trousers,331,0.45,704.35,2023-05
2023-06-07,670.48,80.78,12.05,19,35.29,Other,T-Shirts,Half-Sleeve Shirt,219,0.3,201.14,2023-06
2023-12-03,1931.57,137.33,7.11,16,120.72,Other,T-Shirts,Crop Top,346,0.3,579.47,2023-12
2023-11-05,1520.83,113.68,7.47,5,304.17,Website,Jackets,Denim Jacket,232,0.4,608.33,2023-11
2023-12-11,886.37,73.87,8.33,35,25.32,Website,Shirts,Drop Shoulder T-shirt,495,0.25,221.59,2023-12
2023-06-15,1293.79,122.83,9.49,6,215.63,Direct,T-Shirts,Polo Shirt,94,0.3,388.14,2023-06
2023-01-15,947.88,62.46,6.59,17,55.76,Direct,T-Shirts,Cargo Pants,373,0.3,284.36,2023-01
2023-11-18,1803.76,159.99,8.87,23,78.42,Instagram,Jeans,Baggy Trousers,426,0.35,631.32,2023-11
2023-04-29,1997.37,196.24,9.82,11,181.58,Direct,Shirts,Oversized Hoodie,368,0.25,499.34,2023-04
2023-02-09,1707.48,243.55,14.26,30,56.92,Other,T-Shirts,Graphic Tee,257,0.3,512.24,2023-02
2023-09-10,906.83,114.96,12.68,27,33.59,Other,Jackets,Full-Sleeve Shirt,341,0.4,362.73,2023-09
2023-08-18,1339.42,89.23,6.66,32,41.86,Other,Jackets,Baggy Trousers,324,0.4,535.77,2023-08
2023-01-12,1282.0,99.63,7.77,21,61.05,Website,T-Shirts,Half-Sleeve Shirt,115,0.3,384.6,2023-01
2023-12-15,631.63,41.42,6.56,22,28.71,Direct,Accessories,Polo Shirt,152,0.45,284.24,2023-12
2023-02-08,1578.17,86.14,5.46,25,63.13,Instagram,Jeans,Full-Sleeve Shirt,431,0.35,552.36,2023-02
2023-03-09,1340.68,110.29,8.23,19,70.56,Facebook,Jackets,Joggers,430,0.4,536.27,2023-03
2023-05-20,1677.48,233.44,13.92,28,59.91,Direct,Shirts,Sweatshirt,433,0.25,419.37,2023-05
2023-01-13,1028.11,113.72,11.06,12,85.68,Direct,Jeans,Watch,497,0.35,359.84,2023-01
2023-01-23,514.38,26.6,5.17,15,34.29,Instagram,Jackets,Sweatshirt,208,0.4,205.75,2023-01
2023-07-20,842.12,55.36,6.57,13,64.78,Other,Shirts,Watch,122,0.25,210.53,2023-07
2023-08-13,1992.64,135.05,6.78,29,68.71,Direct,Shirts,Graphic Tee,394,0.25,498.16,2023-08
2023-04-08,679.59,97.47,14.34,24,28.32,Website,Jeans,Polo Shirt,444,0.35,237.86,2023-04
2023-07-28,1817.51,142.32,7.83,18,100.97,Other,Jackets,Denim Jacket,369,0.4,727.0,2023-07
2023-04-08,814.07,64.54,7.93,35,23.26,Facebook,T-Shirts,Baggy Trousers,341,0.3,244.22,2023-04
2023-10-13,896.39,119.66,13.35,16,56.02,Website,T-Shirts,Sneakers,111,0.3,268.92,2023-10
2023-07-10,1108.82,163.17,14.72,30,36.96,Facebook,T-Shirts,Drop Shoulder T-shirt,73,0.3,332.65,2023-07
2023-07-05,1954.64,136.16,6.97,18,108.59,Facebook,Jackets,Tank Top,263,0.4,781.86,2023-07
2023-11-08,520.73,54.43,10.45,27,19.29,Facebook,Accessories,Watch,340,0.45,234.33,2023-11
2023-01-03,1287.63,135.64,10.53,24,53.65,Instagram,Accessories,Watch,420,0.45,579.43,2023-01
2023-12-08,1997.3,294.9,14.77,7,285.33,Other,Jackets,Cargo Pants,91,0.4,798.92,2023-12
2023-12-10,1968.63,254.55,12.93,20,98.43,Facebook,Shirts,Full-Sleeve Shirt,118,0.25,492.16,2023-12
2023-10-19,1838.54,168.4,9.16,10,183.85,Direct,T-Shirts,Cargo Pants,428,0.3,551.56,2023-10
2023-06-25,1868.1,226.53,12.13,11,169.83,Website,Accessories,Denim Jacket,112,0.45,840.65,2023-06
2023-10-03,598.69,78.41,13.1,20,29.93,Website,Jeans,Slim Fit Jeans,156,0.35,209.54,2023-10
2023-10-06,907.3,48.38,5.33,10,90.73,Website,Shirts,Half-Sleeve Shirt,358,0.25,226.83,2023-10
2023-01-08,795.03,100.0,12.58,25,31.8,Website,Accessories,Joggers,223,0.45,357.76,2023-01
2023-01-04,1885.4,241.9,12.83,31,60.82,Direct,Jackets,Slim Fit Jeans,483,0.4,754.16,2023-01
2023-04-06,1700.24,194.12,11.42,19,89.49,Facebook,T-Shirts,Drop Shoulder T-shirt,54,0.3,510.07,2023-04
2023-06-19,1748.39,187.75,10.74,14,124.89,Facebook,Jackets,Full-Sleeve Shirt,385,0.4,699.36,2023-06
2023-04-02,1454.96,116.1,7.98,34,42.79,Website,T-Shirts,Cargo Pants,319,0.3,436.49,2023-04
2023-01-06,1424.88,104.56,7.34,23,61.95,Direct,Jackets,Baggy Pants,407,0.4,569.95,2023-01
2023-12-13,500.83,55.51,11.08,19,26.36,Website,Jackets,Leather Jacket,188,0.4,200.33,2023-12
2023-05-17,1628.47,142.52,8.75,10,162.85,Other,Jackets,Oversized Hoodie,322,0.4,651.39,2023-05
2023-02-17,1110.63,127.79,11.51,27,41.13,Other,Jeans,Watch,59,0.35,388.72,2023-02
2023-01-31,942.73,105.14,11.15,33,28.57,Instagram,Jeans,Baggy Pants,156,0.35,329.96,2023-01
2023-10-28,1091.09,113.43,10.4,18,60.62,Other,Accessories,Denim Jacket,494,0.45,490.99,2023-10
2023-09-06,1608.2,145.01,9.02,27,59.56,Instagram,Jackets,Baggy Pants,298,0.4,643.28,2023-09
2023-01-15,1996.83,169.43,8.49,26,76.8,Direct,Accessories,Polo Shirt,487,0.45,898.57,2023-01
2023-04-13,1546.45,184.24,11.91,35,44.18,Website,Accessories,Full-Sleeve Shirt,192,0.45,695.9,2023-04
2023-12-08,1678.4,235.04,14.0,18,93.24,Facebook,Jackets,Half-Sleeve Shirt,374,0.4,671.36,2023-12
2023-10-14,1438.25,128.31,8.92,29,49.59,Instagram,T-Shirts,Watch,449,0.3,431.47,2023-10
2023-05-08,1449.16,215.0,14.84,9,161.02,Direct,Shirts,Joggers,453,0.25,362.29,2023-05
2023-11-30,614.13,67.78,11.04,6,102.36,Facebook,Accessories,Crop Top,235,0.45,276.36,2023-11
2023-02-24,1775.54,100.79,5.68,33,53.8,Direct,T-Shirts,Watch,274,0.3,532.66,2023-02
2023-08-21,1548.09,102.53,6.62,15,103.21,Instagram,Shirts,Denim Jacket,411,0.25,387.02,2023-08
2023-09-10,756.92,101.29,13.38,23,32.91,Direct,Accessories,Sweatshirt,138,0.45,340.62,2023-09
2023-05-24,849.72,106.84,12.57,29,29.3,Instagram,Jackets,Denim Jacket,461,0.4,339.89,2023-05
2023-07-30,1674.1,208.62,12.46,21,79.72,Website,Jeans,Polo Shirt,341,0.35,585.94,2023-07
2023-02-11,1838.77,133.68,7.27,10,183.88,Website,T-Shirts,Oversized Hoodie,269,0.3,551.63,2023-02
2023-08-15,1466.43,98.05,6.69,13,112.8,Instagram,Shirts,Full-Sleeve Shirt,240,0.25,366.61,2023-08
2023-07-24,586.46,84.29,14.37,5,117.29,Facebook,Accessories,Trousers,392,0.45,263.91,2023-07
2023-09-12,1548.79,158.78,10.25,10,154.88,Facebook,Accessories,Baggy Pants,186,0.45,696.96,2023-09
2023-04-24,549.7,42.24,7.68,19,28.93,Direct,Shirts,Denim Jacket,398,0.25,137.43,2023-04
2023-12-10,614.91,74.15,12.06,10,61.49,Facebook,T-Shirts,Loafers,212,0.3,184.47,2023-12
2023-12-28,909.0,45.76,5.03,18,50.5,Instagram,Accessories,Sneakers,297,0.45,409.05,2023-12
2023-03-23,533.25,35.57,6.67,14,38.09,Direct,Accessories,Tank Top,484,0.45,239.96,2023-03
2023-04-24,1442.38,137.12,9.51,14,103.03,Facebook,Shirts,Sneakers,87,0.25,360.6,2023-04
2023-04-20,1504.49,95.96,6.38,28,53.73,Website,Jeans,Sweatshirt,401,0.35,526.57,2023-04
2023-09-30,1968.76,203.17,10.32,16,123.05,Website,T-Shirts,Half-Sleeve Shirt,168,0.3,590.63,2023-09
2023-03-01,1437.93,145.65,10.13,19,75.68,Instagram,Jeans,Tank Top,301,0.35,503.27,2023-03
2023-02-16,1217.16,142.86,11.74,35,34.78,Other,Jeans,Slim Fit Jeans,303,0.35,426.01,2023-02
2023-12-06,1980.49,262.59,13.26,21,94.31,Website,T-Shirts,Watch,83,0.3,594.15,2023-12
2023-01-15,1588.63,113.48,7.14,23,69.07,Other,Accessories,Polo Shirt,153,0.45,714.89,2023-01
2023-04-18,780.2,87.73,11.24,20,39.01,Other,Jeans,Denim Jacket,399,0.35,273.07,2023-04
2023-09-07,1231.29,66.55,5.41,29,42.46,Other,Accessories,Tank Top,187,0.45,554.08,2023-09
2023-09-06,1135.13,161.87,14.26,8,141.89,Direct,Jackets,Watch,437,0.4,454.05,2023-09
2023-09-26,1540.04,185.93,12.07,29,53.1,Website,Jeans,Slim Fit Jeans,304,0.35,539.02,2023-09
2023-08-28,1765.09,254.49,14.42,31,56.94,Website,Jeans,Denim Jacket,354,0.35,617.78,2023-08
2023-07-22,847.15,63.68,7.52,12,70.6,Website,Shirts,Polo Shirt,225,0.25,211.79,2023-07
2023-09-27,1846.75,119.96,6.5,28,65.96,Instagram,Shirts,Baggy Trousers,206,0.25,461.69,2023-09
2023-01-15,936.95,122.61,13.09,19,49.31,Other,Jeans,Baggy Pants,293,0.35,327.93,2023-01
2023-06-12,1141.24,98.72,8.65,13,87.79,Facebook,Accessories,Crop Top,222,0.45,513.56,2023-06
2023-11-30,1231.78,88.26,7.16,7,175.97,Instagram,Accessories,Polo Shirt,338,0.45,554.3,2023-11
2023-05-14,1248.48,161.6,12.94,11,113.5,Facebook,Accessories,Polo Shirt,296,0.45,561.82,2023-05
2023-08-22,848.22,79.45,9.37,19,44.64,Direct,Jeans,Loafers,331,0.35,296.88,2023-08
2023-02-17,766.48,79.11,10.32,26,29.48,Other,Shirts,Polo Shirt,184,0.25,191.62,2023-02
2023-10-07,1335.22,184.65,13.83,34,39.27,Facebook,Shirts,Slim Fit Jeans,143,0.25,333.81,2023-10
2023-03-14,1537.99,192.7,12.53,27,56.96,Other,Jeans,Baggy Pants,448,0.35,538.3,2023-03
2023-01-10,1100.88,108.2,9.83,22,50.04,Website,Shirts,Sweatshirt,161,0.25,275.22,2023-01
2023-02-09,983.17,116.65,11.86,22,44.69,Other,Accessories,Oversized Hoodie,79,0.45,442.43,2023-02
2023-07-06,1564.09,224.45,14.35,6,260.68,Direct,Shirts,Leather Jacket,108,0.25,391.02,2023-07
2023-09-03,1417.15,80.63,5.69,8,177.14,Other,Jackets,Baggy Trousers,353,0.4,566.86,2023-09
2023-08-25,1190.89,64.43,5.41,10,119.09,Other,Shirts,Slim Fit Jeans,382,0.25,297.72,2023-08
2023-07-27,1587.06,150.03,9.45,21,75.57,Website,T-Shirts,Sweatshirt,321,0.3,476.12,2023-07
2023-03-28,1696.4,90.76,5.35,28,60.59,Direct,Accessories,Full-Sleeve Shirt,129,0.45,763.38,2023-03
